,new_cases_per_million,new_deaths_per_million,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,Africa,Asia,Europe,North America,Oceania,South America
408,2.833,0.059,0.052,0.0513,19.5,7.95,12.5,0.895,40.74,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,1,0,0,0,0,0
409,1.383,0.017,0.051,0.045,22.2,7.95,12.5,0.895,40.74,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,1,0,0,0,0,0
410,1.408,0.008,0.051,0.0407,24.6,7.95,12.5,0.895,40.74,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,1,0,0,0,0,0
411,0.713,0.059,0.052,0.0373,26.8,7.95,12.5,0.895,40.74,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,1,0,0,0,0,0
412,1.171,0.085,0.058,0.0318,31.4,7.95,12.5,0.895,40.74,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,1,0,0,0,0,0
413,0.0,0.0,0.323,0.134,7.5,73.71,68.14,31.93,81.48,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,30.549500000000002,2.3,67.44,0.743,0,0,0,0,1,0
414,323.403,8.86,0.317,0.134,7.5,73.71,68.14,31.93,81.48,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,30.549500000000002,2.3,67.44,0.743,0,0,0,0,1,0
415,0.0,0.0,0.311,0.134,7.5,73.71,68.14,31.93,81.48,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,30.549500000000002,2.3,67.44,0.743,0,0,0,0,1,0
416,140.658,2.215,0.275,0.134,7.5,73.71,68.14,31.93,81.48,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,30.549500000000002,2.3,67.44,0.743,0,0,0,0,1,0
417,0.0,0.0,0.237,0.134,7.5,73.71,68.14,31.93,81.48,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,30.549500000000002,2.3,67.44,0.743,0,0,0,0,1,0
418,0.0,0.0,0.2,0.134,7.5,73.71,68.14,31.93,81.48,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,30.549500000000002,2.3,67.44,0.743,0,0,0,0,1,0
419,90.819,2.215,0.199,0.134,7.5,73.71,68.14,31.93,68.52,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,30.549500000000002,2.3,67.44,0.743,0,0,0,0,1,0
420,584.677,0.0,3.541,0.332,3.0,79.12,74.53,44.94,38.89,18.136,42.8,21.228,13.264,40585.721,0.5,153.507,5.76,18.3,22.6,97.164,3.28,81.91,0.938,0,0,1,0,0,0
421,1448.716,3.965,3.462,0.34,2.9,79.15,74.56,45.26,38.89,18.136,42.8,21.228,13.264,40585.721,0.5,153.507,5.76,18.3,22.6,97.164,3.28,81.91,0.938,0,0,1,0,0,0
422,1223.424,5.227,3.365,0.346,2.9,79.18,74.59,45.62,38.89,18.136,42.8,21.228,13.264,40585.721,0.5,153.507,5.76,18.3,22.6,97.164,3.28,81.91,0.938,0,0,1,0,0,0
423,1252.983,3.064,3.35,0.345,2.9,79.87,75.25,46.37,38.89,18.136,42.8,21.228,13.264,40585.721,0.5,153.507,5.76,18.3,22.6,97.164,3.28,81.91,0.938,0,0,1,0,0,0
424,0.0,0.0,3.288,0.347,2.9,79.91,75.3,46.98,38.89,18.136,42.8,21.228,13.264,40585.721,0.5,153.507,5.76,18.3,22.6,97.164,3.28,81.91,0.938,0,0,1,0,0,0
425,0.0,0.0,3.251,0.351,2.8,79.525,74.92,45.995,38.89,18.136,42.8,21.228,13.264,40585.721,0.5,153.507,5.76,18.3,22.6,97.164,3.28,81.91,0.938,0,0,1,0,0,0
426,3586.284,6.669,3.274,0.351,2.8,79.97,75.33,47.26,38.89,18.136,42.8,21.228,13.264,40585.721,0.5,153.507,5.76,18.3,22.6,97.164,3.28,81.91,0.938,0,0,1,0,0,0
427,6128.222,5.458,14.563,0.341,2.9,80.17,76.59,48.52,72.22,122.578,42.0,19.718,13.079,38605.671,0.5,86.06,4.77,30.1,35.6,97.164,5.98,82.66,0.901,0,0,1,0,0,0
428,4677.449,4.094,13.848,0.339,2.9,80.2,76.69,48.77,72.22,122.578,42.0,19.718,13.079,38605.671,0.5,86.06,4.77,30.1,35.6,97.164,5.98,82.66,0.901,0,0,1,0,0,0
429,4069.176,3.916,13.154,0.336,3.0,80.22,76.75,49.01,72.22,122.578,42.0,19.718,13.079,38605.671,0.5,86.06,4.77,30.1,35.6,97.164,5.98,82.66,0.901,0,0,1,0,0,0
430,3575.228,5.265,12.457,0.333,3.0,80.24,76.85,49.37,72.22,122.578,42.0,19.718,13.079,38605.671,0.5,86.06,4.77,30.1,35.6,97.164,5.98,82.66,0.901,0,0,1,0,0,0
431,3182.077,2.521,11.951,0.33,3.0,80.26,76.93,49.59,72.22,122.578,42.0,19.718,13.079,38605.671,0.5,86.06,4.77,30.1,35.6,97.164,5.98,82.66,0.901,0,0,1,0,0,0
432,2305.464,1.913,11.753,0.328,3.0,80.26,76.94,49.64,72.22,122.578,42.0,19.718,13.079,38605.671,0.5,86.06,4.77,30.1,35.6,97.164,5.98,82.66,0.901,0,0,1,0,0,0
433,682.285,6.185,10.742,0.318,3.1,80.28,77.01,49.87,72.22,122.578,42.0,19.718,13.079,38605.671,0.5,86.06,4.77,30.1,35.6,97.164,5.98,82.66,0.901,0,0,1,0,0,0
434,0.0,0.0,0.743,0.0613,16.3,13.0,10.5,0.895,60.19,7.859,23.1,4.45,2.976,16562.413,3.4,259.967,7.2,1.6,24.6,18.362499999999997,6.3,66.47,0.703,1,0,0,0,0,0
435,97.857,0.0,0.728,0.0585,17.1,13.0,10.5,0.895,60.19,7.859,23.1,4.45,2.976,16562.413,3.4,259.967,7.2,1.6,24.6,18.362499999999997,6.3,66.47,0.703,1,0,0,0,0,0
436,0.0,0.0,0.713,0.0597,16.7,13.0,10.5,0.895,60.19,7.859,23.1,4.45,2.976,16562.413,3.4,259.967,7.2,1.6,24.6,18.362499999999997,6.3,66.47,0.703,1,0,0,0,0,0
437,43.443,0.439,0.722,0.0456,21.9,13.0,10.5,0.895,60.19,7.859,23.1,4.45,2.976,16562.413,3.4,259.967,7.2,1.6,24.6,18.362499999999997,6.3,66.47,0.703,1,0,0,0,0,0
438,0.0,0.0,0.731,0.045,22.2,13.0,10.5,0.895,60.19,7.859,23.1,4.45,2.976,16562.413,3.4,259.967,7.2,1.6,24.6,18.362499999999997,6.3,66.47,0.703,1,0,0,0,0,0
439,0.0,0.0,0.694,0.0474,21.1,13.0,10.5,0.895,60.19,7.859,23.1,4.45,2.976,16562.413,3.4,259.967,7.2,1.6,24.6,18.362499999999997,6.3,66.47,0.703,1,0,0,0,0,0
440,50.465,0.0,0.656,0.0417,24.0,13.0,10.5,0.895,60.19,7.859,23.1,4.45,2.976,16562.413,3.4,259.967,7.2,1.6,24.6,18.362499999999997,6.3,66.47,0.703,1,0,0,0,0,0
441,8.444,0.804,0.116,0.1438,7.0,13.0,12.5,0.895,13.89,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,7.876,1.1,62.05,0.496,1,0,0,0,0,0
442,0.0,0.0,0.115,0.1454,6.9,13.0,12.5,0.895,13.89,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,7.876,1.1,62.05,0.496,1,0,0,0,0,0
443,0.0,0.0,0.114,0.1469,6.8,13.0,12.5,0.895,13.89,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,7.876,1.1,62.05,0.496,1,0,0,0,0,0
444,6.836,0.0,0.115,0.1533,6.5,13.0,12.5,0.895,13.89,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,7.876,1.1,62.05,0.496,1,0,0,0,0,0
445,0.0,0.0,0.117,0.0186,53.8,13.0,12.5,0.895,13.89,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,7.876,1.1,62.05,0.496,1,0,0,0,0,0
446,0.0,0.0,0.119,0.0183,54.7,13.0,12.5,0.895,13.89,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,7.876,1.1,62.05,0.496,1,0,0,0,0,0
447,0.0,0.0,0.089,0.0245,40.9,13.0,12.5,0.895,13.89,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,7.876,1.1,62.05,0.496,1,0,0,0,0,0
448,6081.0,9.046,9.356,0.4795,2.1,37.87,30.73,24.115000000000002,50.0,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,72.704,2.6,73.77,0.812,0,1,0,0,0,0
449,6613.443,11.056,9.472,0.5069,2.0,38.0,30.76,24.115000000000002,50.0,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,72.704,2.6,73.77,0.812,0,1,0,0,0,0
450,5946.068,10.553,11.101,0.4525,2.2,38.11,30.79,24.115000000000002,50.0,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,72.704,2.6,73.77,0.812,0,1,0,0,0,0
451,5594.038,9.8,12.595,0.4136,2.4,38.21,30.81,24.115000000000002,50.0,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,72.704,2.6,73.77,0.812,0,1,0,0,0,0
452,5812.894,8.292,11.759,0.4579,2.2,38.28,30.83,24.115000000000002,50.0,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,72.704,2.6,73.77,0.812,0,1,0,0,0,0
453,4798.766,9.548,10.923,0.499,2.0,38.16,30.799999999999997,24.115000000000002,50.0,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,72.704,2.6,73.77,0.812,0,1,0,0,0,0
454,2823.025,8.543,9.691,0.5553,1.8,38.38,30.87,24.115000000000002,50.0,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,72.704,2.6,73.77,0.812,0,1,0,0,0,0
455,1938.166,2.241,4.393,0.444,2.3,76.13,74.83,52.99,48.15,237.016,46.6,21.453,15.957,45229.245,0.5,156.139,8.31,28.2,33.1,97.164,8.0,81.33,0.947,0,0,1,0,0,0
456,2485.064,2.336,4.406,0.444,2.3,76.17,74.91,53.3,48.15,237.016,46.6,21.453,15.957,45229.245,0.5,156.139,8.31,28.2,33.1,97.164,8.0,81.33,0.947,0,0,1,0,0,0
457,2814.287,1.955,4.42,0.444,2.3,76.21,74.99,53.6,48.15,237.016,46.6,21.453,15.957,45229.245,0.5,156.139,8.31,28.2,33.1,97.164,8.0,81.33,0.947,0,0,1,0,0,0
458,2965.871,2.026,4.433,0.444,2.3,76.24,75.08,53.85,48.15,237.016,46.6,21.453,15.957,45229.245,0.5,156.139,8.31,28.2,33.1,97.164,8.0,81.33,0.947,0,0,1,0,0,0
459,2596.112,2.05,4.446,0.444,2.3,76.26,75.14,53.95,48.15,237.016,46.6,21.453,15.957,45229.245,0.5,156.139,8.31,28.2,33.1,97.164,8.0,81.33,0.947,0,0,1,0,0,0
460,1587.274,0.489,4.46,0.444,2.3,76.26,75.16,53.98,48.15,237.016,46.6,21.453,15.957,45229.245,0.5,156.139,8.31,28.2,33.1,97.164,8.0,81.33,0.947,0,0,1,0,0,0
461,1135.476,0.584,4.428,0.444,2.3,76.28,75.21,54.12,48.15,237.016,46.6,21.453,15.957,45229.245,0.5,156.139,8.31,28.2,33.1,97.164,8.0,81.33,0.947,0,0,1,0,0,0
462,0.0,0.0,0.122,0.0465,21.5,23.0,14.0,0.895,43.52,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,1,0,0,0,0,0
463,0.0,0.0,0.124,0.0235,42.6,23.0,14.0,0.895,43.52,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,1,0,0,0,0,0
464,9.454,0.284,0.127,0.0293,34.1,23.0,14.0,0.895,43.52,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,1,0,0,0,0,0
465,0.0,0.0,0.123,0.0258,38.7,23.0,14.0,0.895,43.52,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,1,0,0,0,0,0
466,10.116,0.252,0.119,0.0322,31.0,23.0,14.0,0.895,43.52,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,1,0,0,0,0,0
467,0.0,0.0,0.115,0.0288,34.7,23.0,14.0,0.895,43.52,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,1,0,0,0,0,0
468,6.618,0.221,0.102,0.0368,27.2,23.0,14.0,0.895,43.52,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,1,0,0,0,0,0
469,2410.241,10.414,25.895,0.0721,13.9,74.87,70.83,47.08,77.78,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,97.164,4.21,82.24,0.888,0,0,1,0,0,0
470,1815.202,10.896,27.566,0.0681,14.7,74.95,70.92,47.3,77.78,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,97.164,4.21,82.24,0.888,0,0,1,0,0,0
471,1703.06,10.8,28.133,0.0657,15.2,75.01,71.01,47.5,77.78,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,97.164,4.21,82.24,0.888,0,0,1,0,0,0
472,1797.363,9.064,26.644,0.0675,14.8,75.08,71.11,47.71,77.78,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,97.164,4.21,82.24,0.888,0,0,1,0,0,0
473,1545.019,6.943,25.951,0.0674,14.8,75.15,71.22,47.95,77.78,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,97.164,4.21,82.24,0.888,0,0,1,0,0,0
474,1058.747,9.16,26.998,0.0647,15.4,75.16,71.24,48.03,77.78,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,97.164,4.21,82.24,0.888,0,0,1,0,0,0
475,1817.323,11.185,28.939,0.06,16.7,75.21,71.31,48.23,72.22,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,97.164,4.21,82.24,0.888,0,0,1,0,0,0
476,1433.438,0.0,1.0314999999999999,0.20350000000000001,4.9,37.7,32.74,11.22,31.48,317.132,29.4,7.304,5.021,13593.877,2.2,243.964,10.71,5.3,19.75,85.198,3.7,72.4,0.779,0,0,0,1,0,0
477,805.203,8.848,1.0314999999999999,0.20350000000000001,4.9,37.7,32.74,11.22,31.48,317.132,29.4,7.304,5.021,13593.877,2.2,243.964,10.71,5.3,19.75,85.198,3.7,72.4,0.779,0,0,0,1,0,0
478,964.474,0.0,1.0314999999999999,0.20350000000000001,4.9,37.7,32.74,11.22,31.48,317.132,29.4,7.304,5.021,13593.877,2.2,243.964,10.71,5.3,19.75,85.198,3.7,72.4,0.779,0,0,0,1,0,0
479,672.477,0.0,1.0314999999999999,0.20350000000000001,4.9,37.7,32.74,11.22,31.48,317.132,29.4,7.304,5.021,13593.877,2.2,243.964,10.71,5.3,19.75,85.198,3.7,72.4,0.779,0,0,0,1,0,0
480,530.903,0.0,1.0314999999999999,0.20350000000000001,4.9,37.7,32.74,11.22,31.48,317.132,29.4,7.304,5.021,13593.877,2.2,243.964,10.71,5.3,19.75,85.198,3.7,72.4,0.779,0,0,0,1,0,0
481,247.755,0.0,1.0314999999999999,0.20350000000000001,4.9,37.7,32.74,11.22,31.48,317.132,29.4,7.304,5.021,13593.877,2.2,243.964,10.71,5.3,19.75,85.198,3.7,72.4,0.779,0,0,0,1,0,0
482,88.484,0.0,1.0314999999999999,0.20350000000000001,4.9,37.7,32.74,11.22,31.48,317.132,29.4,7.304,5.021,13593.877,2.2,243.964,10.71,5.3,19.75,85.198,3.7,72.4,0.779,0,0,0,1,0,0
483,231.399,0.877,0.632,0.2593,3.9,38.05,29.09,6.78,43.98,157.834,22.9,4.694,3.016,7423.808,8.7,155.898,10.18,5.3,19.75,76.665,0.6,74.3,0.663,0,0,0,1,0,0
484,212.166,1.096,0.623,0.2662,3.8,38.13,29.18,7.12,53.24,157.834,22.9,4.694,3.016,7423.808,8.7,155.898,10.18,5.3,19.75,76.665,0.6,74.3,0.663,0,0,0,1,0,0
485,215.07,1.37,0.596,0.2759,3.6,38.2,29.26,7.26,53.24,157.834,22.9,4.694,3.016,7423.808,8.7,155.898,10.18,5.3,19.75,76.665,0.6,74.3,0.663,0,0,0,1,0,0
486,181.042,1.315,0.61,0.2575,3.9,38.27,29.35,7.41,53.24,157.834,22.9,4.694,3.016,7423.808,8.7,155.898,10.18,5.3,19.75,76.665,0.6,74.3,0.663,0,0,0,1,0,0
487,235.399,1.37,0.618,0.2734,3.7,38.29,29.39,7.49,53.24,157.834,22.9,4.694,3.016,7423.808,8.7,155.898,10.18,5.3,19.75,76.665,0.6,74.3,0.663,0,0,0,1,0,0
488,63.891,0.329,0.632,0.266,3.8,38.31,29.42,7.55,53.24,157.834,22.9,4.694,3.016,7423.808,8.7,155.898,10.18,5.3,19.75,76.665,0.6,74.3,0.663,0,0,0,1,0,0
489,53.754,0.438,0.634,0.2686,3.7,38.38,29.51,7.68,53.24,157.834,22.9,4.694,3.016,7423.808,8.7,155.898,10.18,5.3,19.75,76.665,0.6,74.3,0.663,0,0,0,1,0,0
490,0.0,0.0,0.0975,0.03735,26.7,25.5,13.89,0.895,60.19,51.755,19.0,3.135,1.733,1998.926,35.3,336.717,2.42,1.6,24.6,17.45,0.3,61.6,0.477,1,0,0,0,0,0
491,2.0,0.519,0.0975,0.03735,26.7,25.5,13.89,0.895,60.19,51.755,19.0,3.135,1.733,1998.926,35.3,336.717,2.42,1.6,24.6,17.45,0.3,61.6,0.477,1,0,0,0,0,0
492,0.963,0.0,0.0975,0.03735,26.7,25.5,13.89,0.895,60.19,51.755,19.0,3.135,1.733,1998.926,35.3,336.717,2.42,1.6,24.6,17.45,0.3,61.6,0.477,1,0,0,0,0,0
493,3.112,0.0,0.0975,0.03735,26.7,25.5,13.89,0.895,60.19,51.755,19.0,3.135,1.733,1998.926,35.3,336.717,2.42,1.6,24.6,17.45,0.3,61.6,0.477,1,0,0,0,0,0
494,1.037,0.148,0.0975,0.03735,26.7,25.5,13.89,0.895,60.19,51.755,19.0,3.135,1.733,1998.926,35.3,336.717,2.42,1.6,24.6,17.45,0.3,61.6,0.477,1,0,0,0,0,0
495,0.0,0.0,0.0975,0.03735,26.7,25.5,13.89,0.895,60.19,51.755,19.0,3.135,1.733,1998.926,35.3,336.717,2.42,1.6,24.6,17.45,0.3,61.6,0.477,1,0,0,0,0,0
496,0.593,0.296,0.0975,0.03735,26.7,25.5,13.89,0.895,60.19,51.755,19.0,3.135,1.733,1998.926,35.3,336.717,2.42,1.6,24.6,17.45,0.3,61.6,0.477,1,0,0,0,0,0
497,0.0,0.0,0.0975,0.03735,26.7,20.945,7.91,0.895,42.595,66.191,19.4,3.002,1.565,1548.675,67.1,382.474,2.42,1.6,24.6,6.403,1.2000000000000002,58.32,0.48,1,0,0,0,0,0
498,52.097,0.0,0.0975,0.03735,26.7,20.19,1.34,0.895,42.595,66.191,19.4,3.002,1.565,1548.675,67.1,382.474,2.42,1.6,24.6,6.403,1.2000000000000002,58.32,0.48,1,0,0,0,0,0
499,17.366,0.0,0.0975,0.03735,26.7,20.945,7.91,0.895,42.595,66.191,19.4,3.002,1.565,1548.675,67.1,382.474,2.42,1.6,24.6,6.403,1.2000000000000002,58.32,0.48,1,0,0,0,0,0
500,11.412,0.992,0.0975,0.03735,26.7,20.945,7.91,0.895,42.595,66.191,19.4,3.002,1.565,1548.675,67.1,382.474,2.42,1.6,24.6,6.403,1.2000000000000002,58.32,0.48,1,0,0,0,0,0
501,0.0,0.0,0.0975,0.03735,26.7,20.945,7.91,0.895,42.595,66.191,19.4,3.002,1.565,1548.675,67.1,382.474,2.42,1.6,24.6,6.403,1.2000000000000002,58.32,0.48,1,0,0,0,0,0
502,10.419,0.0,0.0975,0.03735,26.7,21.7,14.48,0.895,42.595,66.191,19.4,3.002,1.565,1548.675,67.1,382.474,2.42,1.6,24.6,6.403,1.2000000000000002,58.32,0.48,1,0,0,0,0,0
503,0.992,0.0,0.0975,0.03735,26.7,20.945,7.91,0.895,42.595,66.191,19.4,3.002,1.565,1548.675,67.1,382.474,2.42,1.6,24.6,6.403,1.2000000000000002,58.32,0.48,1,0,0,0,0,0
504,278.365,3.796,1.2485,0.376,2.7,53.74,39.85,5.09,77.78,3.952,26.3,5.305,2.837,7435.047,3.4,373.159,11.62,7.4,20.75,77.159,1.6,69.91,0.682,0,0,0,0,0,1
505,349.222,6.326,1.2485,0.376,2.7,53.74,39.85,5.09,77.78,3.952,26.3,5.305,2.837,7435.047,3.4,373.159,11.62,7.4,20.75,77.159,1.6,69.91,0.682,0,0,0,0,0,1
506,368.201,0.0,1.2485,0.376,2.7,53.74,39.85,5.09,77.78,3.952,26.3,5.305,2.837,7435.047,3.4,373.159,11.62,7.4,20.75,77.159,1.6,69.91,0.682,0,0,0,0,0,1
507,546.608,3.796,1.2485,0.376,2.7,53.74,39.85,5.09,77.78,3.952,26.3,5.305,2.837,7435.047,3.4,373.159,11.62,7.4,20.75,77.159,1.6,69.91,0.682,0,0,0,0,0,1
508,374.528,1.265,1.2485,0.376,2.7,53.74,39.85,5.09,77.78,3.952,26.3,5.305,2.837,7435.047,3.4,373.159,11.62,7.4,20.75,77.159,1.6,69.91,0.682,0,0,0,0,0,1
509,247.998,1.265,1.2485,0.376,2.7,53.74,39.85,5.09,77.78,3.952,26.3,5.305,2.837,7435.047,3.4,373.159,11.62,7.4,20.75,77.159,1.6,69.91,0.682,0,0,0,0,0,1
510,20.245,1.265,1.2485,0.376,2.7,53.74,39.85,5.09,77.78,3.952,26.3,5.305,2.837,7435.047,3.4,373.159,11.62,7.4,20.75,77.159,1.6,69.91,0.682,0,0,0,0,0,1
511,9.184,7.798,0.041,0.2326,4.3,1.27,0.85,11.22,43.52,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64.0,0.51,0,0,0,1,0,0
512,0.0,0.0,0.041,0.2326,4.3,1.27,0.85,11.22,43.52,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64.0,0.51,0,0,0,1,0,0
513,0.0,0.0,0.041,0.1368,7.3,1.27,0.85,11.22,43.52,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64.0,0.51,0,0,0,1,0,0
514,23.393,0.0,0.041,0.2192,4.6,1.27,0.85,11.22,43.52,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64.0,0.51,0,0,0,1,0,0
515,0.0,0.0,0.041,0.2192,4.6,1.27,0.85,11.22,37.96,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64.0,0.51,0,0,0,1,0,0
516,10.57,0.0,0.041,0.2564,3.9,1.27,0.85,11.22,37.96,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64.0,0.51,0,0,0,1,0,0
517,10.137,0.0,0.041,0.1877,5.3,1.27,0.85,11.22,37.96,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64.0,0.51,0,0,0,1,0,0
518,114.226,0.359,1.0314999999999999,0.20350000000000001,4.9,51.15,52.19,10.47,34.26,82.805,24.9,4.652,2.883,4541.795,16.0,240.208,7.21,2.0,19.75,84.169,0.7,75.27,0.634,0,0,0,1,0,0
519,114.226,0.359,1.0314999999999999,0.20350000000000001,4.9,51.15,52.19,10.47,34.26,82.805,24.9,4.652,2.883,4541.795,16.0,240.208,7.21,2.0,19.75,84.169,0.7,75.27,0.634,0,0,0,1,0,0
520,114.226,0.359,1.0314999999999999,0.20350000000000001,4.9,51.15,52.19,10.47,34.26,82.805,24.9,4.652,2.883,4541.795,16.0,240.208,7.21,2.0,19.75,84.169,0.7,75.27,0.634,0,0,0,1,0,0
521,114.226,0.359,1.0314999999999999,0.20350000000000001,4.9,51.15,52.19,10.47,34.26,82.805,24.9,4.652,2.883,4541.795,16.0,240.208,7.21,2.0,19.75,84.169,0.7,75.27,0.634,0,0,0,1,0,0
522,114.226,0.359,1.0314999999999999,0.20350000000000001,4.9,51.15,52.19,10.47,34.26,82.805,24.9,4.652,2.883,4541.795,16.0,240.208,7.21,2.0,19.75,84.169,0.7,75.27,0.634,0,0,0,1,0,0
523,114.226,0.359,1.0314999999999999,0.20350000000000001,4.9,51.15,52.19,10.47,34.26,82.805,24.9,4.652,2.883,4541.795,16.0,240.208,7.21,2.0,19.75,84.169,0.7,75.27,0.634,0,0,0,1,0,0
524,114.226,0.359,1.0314999999999999,0.20350000000000001,4.9,51.15,52.19,10.47,34.26,82.805,24.9,4.652,2.883,4541.795,16.0,240.208,7.21,2.0,19.75,84.169,0.7,75.27,0.634,0,0,0,1,0,0
525,17.08,0.303,20.327,0.2395,4.2,71.39,64.08,13.254999999999999,65.74,7039.714,44.8,16.303,10.158,56054.92,1.65,266.126,8.33,2.75,38.3,72.704,2.0,84.86,0.949,0,1,0,0,0,0
526,15.359,0.303,22.269,0.2395,4.2,70.98,63.7,12.63,65.74,7039.714,44.8,16.303,10.158,56054.92,1.65,266.126,8.33,2.75,38.3,72.704,2.0,84.86,0.949,0,1,0,0,0,0
527,18.801,0.303,24.21,0.2395,4.2,71.09,63.72,12.84,65.74,7039.714,44.8,16.303,10.158,56054.92,1.65,266.126,8.33,2.75,38.3,72.704,2.0,84.86,0.949,0,1,0,0,0,0
528,17.345,0.303,26.152,0.2395,4.2,71.3,63.98,13.12,65.74,7039.714,44.8,16.303,10.158,56054.92,1.65,266.126,8.33,2.75,38.3,72.704,2.0,84.86,0.949,0,1,0,0,0,0
529,46.473,0.303,28.094,0.2395,4.2,71.48,64.18,13.39,65.74,7039.714,44.8,16.303,10.158,56054.92,1.65,266.126,8.33,2.75,38.3,72.704,2.0,84.86,0.949,0,1,0,0,0,0
530,45.281,0.303,30.035,0.2395,4.2,71.61,64.33,13.65,65.74,7039.714,44.8,16.303,10.158,56054.92,1.65,266.126,8.33,2.75,38.3,72.704,2.0,84.86,0.949,0,1,0,0,0,0
531,81.294,0.303,31.977,0.2395,4.2,71.91,64.61,14.04,65.74,7039.714,44.8,16.303,10.158,56054.92,1.65,266.126,8.33,2.75,38.3,72.704,2.0,84.86,0.949,0,1,0,0,0,0
