,iso_code,date,new_cases_per_million,new_deaths_per_million,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,people_fully_vaccinated_per_hundred,stringency_index,population_density,median_age,aged_65_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,human_development_index,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America
39,ATG,2/5/2022,0.0,0.0,1.9863236445092536,0.4252973417357473,136.35853032690903,61.27,32.104842567043875,231.845,32.1,6.933,21490.943,1.9633165399097954,191.511,13.17,24.925578012995782,43.107020235173565,3.8,0.778,0,0,0,1,0,0
40,ATG,2/6/2022,1225.589,40.515,1.0728000000000342,0.1372000000000055,7.419999999999805,79.58286852992755,38.89,231.845,32.1,6.933,21490.943,1.5759048838188066,191.511,13.17,15.992679027650723,23.829216895641093,3.8,0.778,0,0,0,1,0,0
41,ATG,2/7/2022,0.0,0.0,2.029241769448048,0.43809873747538597,130.3598275559666,61.27,32.24199050831667,231.845,32.1,6.933,21490.943,1.9726586574925657,191.511,13.17,24.968166062293186,43.05154840625677,3.8,0.778,0,0,0,1,0,0
42,ARG,2/1/2022,1077.099,5.262,1.802,0.44,2.3,77.72,49.07,16.177,31.9,11.198,18933.907,0.6,191.032,5.5,16.2,27.7,5.0,0.845,0,0,0,0,0,1
43,ARG,2/2/2022,988.251,7.039,1.676,0.411,2.4,77.85,49.07,16.177,31.9,11.198,18933.907,0.6,191.032,5.5,16.2,27.7,5.0,0.845,0,0,0,0,0,1
44,ARG,2/3/2022,930.517,6.973,1.522,0.395,2.5,77.98,49.07,16.177,31.9,11.198,18933.907,0.6,191.032,5.5,16.2,27.7,5.0,0.845,0,0,0,0,0,1
45,ARG,2/4/2022,879.142,6.293,1.42,0.375,2.7,78.11,49.07,16.177,31.9,11.198,18933.907,0.6,191.032,5.5,16.2,27.7,5.0,0.845,0,0,0,0,0,1
46,ARG,2/5/2022,478.799,3.179,1.357,0.366,2.7,78.16,49.07,16.177,31.9,11.198,18933.907,0.6,191.032,5.5,16.2,27.7,5.0,0.845,0,0,0,0,0,1
47,ARG,2/6/2022,277.684,2.193,1.308,0.36,2.8,78.19,49.07,16.177,31.9,11.198,18933.907,0.6,191.032,5.5,16.2,27.7,5.0,0.845,0,0,0,0,0,1
48,ARG,2/7/2022,557.078,5.679,1.203,0.334,3.0,78.33,49.07,16.177,31.9,11.198,18933.907,0.6,191.032,5.5,16.2,27.7,5.0,0.845,0,0,0,0,0,1
